Timestamp,state,current,volt,temp
2024-05-29 00:00:00,0.8,0.0,4.042078696473576,298.15
2024-05-29 00:01:00,0.8,0.0,4.042078696473576,298.15
2024-05-29 00:02:00,0.8,0.0,4.042078696473576,298.15
2024-05-29 00:03:00,0.8,0.0,4.042078696473576,298.15
2024-05-29 00:04:00,0.8,0.0,4.042078696473576,298.15
2024-05-29 00:05:00,0.8,0.0,4.042078696473576,298.15
2024-05-29 00:06:00,0.8,0.0,4.042078696473576,298.15
2024-05-29 00:07:00,0.8,0.0,4.042078696473576,298.15
2024-05-29 00:08:00,0.7999999999997223,10.0,3.8444707735866954,298.15
2024-05-29 00:09:00,0.7666666666669445,10.0,3.6764512306490444,301.2322829922735
2024-05-29 00:10:00,0.7333333333336112,10.0,3.6083298789321114,304.5092256477779
2024-05-29 00:11:00,0.7000000000002778,10.0,3.5514206077251322,307.6260645115169
2024-05-29 00:12:00,0.6666666666669445,10.0,3.494992266705375,310.45911976280644
2024-05-29 00:13:00,0.6333333333336111,10.0,3.4548462536832694,313.0128188966805
2024-05-29 00:14:00,0.6000000000002778,10.0,3.427895380408241,315.31612353629913
2024-05-29 00:15:00,0.5666666666669444,10.0,3.407432087513764,317.3981763396533
2024-05-29 00:16:00,0.5333333333336111,10.0,3.389717612753936,319.2851645763164
2024-05-29 00:17:00,0.5000000000002778,10.0,3.3729304495261676,321.00016161549377
2024-05-29 00:18:00,0.49999999999999994,0.0,3.521823303514968,321.00016161549377
2024-05-29 00:19:00,0.49999999999999994,0.0,3.649154406363416,319.36006749300464
2024-05-29 00:20:00,0.49999999999999994,0.0,3.6823345896540554,317.8376928343877
2024-05-29 00:21:00,0.49999999999999994,0.0,3.6987942275724692,316.4245881983757
2024-05-29 00:22:00,0.49999999999999994,0.0,3.710073381427217,315.11291061528675
2024-05-29 00:23:00,0.49999999999999994,0.0,3.7188026705318946,313.8953800462759
2024-05-29 00:24:00,0.49999999999999994,0.0,3.7258099095496973,312.76523885477513
2024-05-29 00:25:00,0.49999999999999994,0.0,3.731515736637687,311.71621451992416
2024-05-29 00:26:00,0.49999999999999994,0.0,3.7361986543842836,310.7424852565703
2024-05-29 00:27:00,0.49999999999999994,0.0,3.7400655150755964,309.8386463802607
2024-05-29 00:28:00,0.49999999999999994,0.0,3.743270695614279,308.9996812937509
2024-05-29 00:29:00,0.49999999999999994,0.0,3.7459343464326365,308.2211805907105
2024-05-29 00:30:00,0.49999999999999994,0.0,3.7481586709544317,307.4980911994675
2024-05-29 00:31:00,0.49999999999999994,0.0,3.7500143647542155,306.82687228289126
2024-05-29 00:32:00,0.49999999999999994,0.0,3.7515632078850194,306.20386874902454
2024-05-29 00:33:00,0.49999999999999994,0.0,3.7528552505513004,305.62575218312213
2024-05-29 00:34:00,0.49999999999999994,0.0,3.7539352142451863,305.0891962846829
2024-05-29 00:35:00,0.49999999999999994,0.0,3.7548391286444587,304.5911605703219
